"LOCATION","Country","VARIABLE","Variable","EDITION","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","USD","US Dollar","0","Units","2015","2015",315098911413.375,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","USD","US Dollar","0","Units","2015","2015",302314420928.991,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","USD","US Dollar","0","Units","2015","2015",299525135809.474,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","USD","US Dollar","0","Units","2015","2015",301897945493.03,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","USD","US Dollar","0","Units","2015","2015",307308098166.32,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","USD","US Dollar","0","Units","2015","2015",313514142819.933,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","USD","US Dollar","0","Units","2015","2015",324507024854.823,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","USD","US Dollar","0","Units","2015","2015",333065071811.239,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","USD","US Dollar","0","Units","2015","2015",340273944125.797,,
"PRT","Portugal","GDPVD","Gross domestic product, volume in USD, at constant purchasing power parities","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","USD","US Dollar","0","Units","2015","2015",308442556106.125,,
"PRT","Portugal","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","PC","Percentage","0","Units","2016","2016",1.57666212880161,,
"PRT","Portugal","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","PC","Percentage","0","Units","2016","2016",1.51680264965265,,
"PRT","Portugal","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","PC","Percentage","0","Units","2016","2016",2.50931192206756,,
"PRT","Portugal","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","PC","Percentage","0","Units","2016","2016",1.37156844392658,,
"PRT","Portugal","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","PC","Percentage","0","Units","2016","2016",-2.3119749245615,,
"PRT","Portugal","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","PC","Percentage","0","Units","2016","2016",2.35559140320881,,
"PRT","Portugal","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","PC","Percentage","0","Units","2016","2016",-3.65965000538425,,
"PRT","Portugal","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","PC","Percentage","0","Units","2016","2016",-5.31850616280816,,
"PRT","Portugal","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","PC","Percentage","0","Units","2016","2016",-1.04271516609291,,
"PRT","Portugal","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","PC","Percentage","0","Units","2016","2016",2.38073784833242,,
"PRT","Portugal","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","PC","Percentage","0","Units","2016","2016",2.03810229014076,,
"PRT","Portugal","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","PC","Percentage","0","Units","2016","2016",2.55964088158577,,
"PRT","Portugal","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","PC","Percentage","0","Units","2016","2016",2.100878226354,,
"PRT","Portugal","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","PC","Percentage","0","Units","2016","2016",2.89058090401098,,
"PRT","Portugal","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","PC","Percentage","0","Units","2016","2016",2.23685218903851,,
"PRT","Portugal","CPV_ANNPCT","Private final consumption expenditure, volume, growth","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","PC","Percentage","0","Units","2016","2016",-10.0169883793817,,
"PRT","Portugal","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","USD","US Dollar","0","Units","2015","2015",201899725810.877,,
"PRT","Portugal","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","USD","US Dollar","0","Units","2015","2015",205180664707.97,,
"PRT","Portugal","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","USD","US Dollar","0","Units","2015","2015",210323682119.119,,
"PRT","Portugal","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","USD","US Dollar","0","Units","2015","2015",210995137486.054,,
"PRT","Portugal","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","USD","US Dollar","0","Units","2015","2015",204407700280.105,,
"PRT","Portugal","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","USD","US Dollar","0","Units","2015","2015",207959541238.149,,
"PRT","Portugal","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","USD","US Dollar","0","Units","2015","2015",204432202805.719,,
"PRT","Portugal","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","USD","US Dollar","0","Units","2015","2015",196137786491.336,,
"PRT","Portugal","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","USD","US Dollar","0","Units","2015","2015",194328133456.743,,
"PRT","Portugal","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","USD","US Dollar","0","Units","2015","2015",195867582476.965,,
"PRT","Portugal","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","USD","US Dollar","0","Units","2015","2015",199377621351.916,,
"PRT","Portugal","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","USD","US Dollar","0","Units","2015","2015",203404024913.763,,
"PRT","Portugal","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","USD","US Dollar","0","Units","2015","2015",210536068244.207,,
"PRT","Portugal","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","USD","US Dollar","0","Units","2015","2015",216088421259.86,,
"PRT","Portugal","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","USD","US Dollar","0","Units","2015","2015",220765446770.357,,
"PRT","Portugal","GDPV_USD","Gross domestic product, volume in USD, constant exchange rates","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","USD","US Dollar","0","Units","2015","2015",200113643366.669,,
"PRT","Portugal","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","USD","US Dollar","0","Units","2015","2015",52827947054.2505,,
"PRT","Portugal","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","USD","US Dollar","0","Units","2015","2015",59403069531.4788,,
"PRT","Portugal","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","USD","US Dollar","0","Units","2015","2015",63230798877.1301,,
"PRT","Portugal","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","USD","US Dollar","0","Units","2015","2015",62967097248.1219,,
"PRT","Portugal","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","USD","US Dollar","0","Units","2015","2015",56641634445.7513,,
"PRT","Portugal","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","USD","US Dollar","0","Units","2015","2015",61857755805.7545,,
"PRT","Portugal","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","USD","US Dollar","0","Units","2015","2015",66115385238.7097,,
"PRT","Portugal","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","USD","US Dollar","0","Units","2015","2015",68152111371.9188,,
"PRT","Portugal","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","USD","US Dollar","0","Units","2015","2015",73060635900.1104,,
"PRT","Portugal","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","USD","US Dollar","0","Units","2015","2015",76204822494.3567,,
"PRT","Portugal","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","USD","US Dollar","0","Units","2015","2015",80976413160.4749,,
"PRT","Portugal","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","USD","US Dollar","0","Units","2015","2015",84564194468.6876,,
"PRT","Portugal","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","USD","US Dollar","0","Units","2015","2015",91672345104.9363,,
"PRT","Portugal","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","USD","US Dollar","0","Units","2015","2015",95801044995.651,,
"PRT","Portugal","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","USD","US Dollar","0","Units","2015","2015",99368344131.2622,,
"PRT","Portugal","XGSVD","Exports of goods and services, volume in USD (national accounts basis)","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","USD","US Dollar","0","Units","2015","2015",83968937670.3107,,
"PRT","Portugal","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","EUR","Euro","0","Units","2016","2016",185110605000,,
"PRT","Portugal","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","EUR","Euro","0","Units","2016","2016",188118715000,,
"PRT","Portugal","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","EUR","Euro","0","Units","2016","2016",192834061000,,
"PRT","Portugal","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","EUR","Euro","0","Units","2016","2016",193449681000,,
"PRT","Portugal","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","EUR","Euro","0","Units","2016","2016",187410027000,,
"PRT","Portugal","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","EUR","Euro","0","Units","2016","2016",190666512000,,
"PRT","Portugal","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","EUR","Euro","0","Units","2016","2016",187432492000,,
"PRT","Portugal","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","EUR","Euro","0","Units","2016","2016",179827804000,,
"PRT","Portugal","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","EUR","Euro","0","Units","2016","2016",178168634000,,
"PRT","Portugal","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","EUR","Euro","0","Units","2016","2016",179580069000,,
"PRT","Portugal","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","EUR","Euro","0","Units","2016","2016",182798228000,,
"PRT","Portugal","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","EUR","Euro","0","Units","2016","2016",186489813000,,
"PRT","Portugal","GDPV","Gross domestic product, volume, market prices","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","EUR","Euro","0","Units","2016","2016",193028786000,,
